from_lon,from_lat,to_lon,to_lat,google_maps_transit_url,travel_time,wait_time
9.098600000000001,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.098600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",27,4.55
9.0998,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",26,1.1
9.0998,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",39,3.7
9.0998,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",30,1.1
9.0998,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",31,3.7
9.0998,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",35,1.8166666666666667
9.0998,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",36,1.8166666666666667
9.0998,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",35,1.05
9.0998,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",36,1.05
9.0998,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",38,1.05
9.0998,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.0998&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",37,2.9166666666666665
9.101,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",30,1.0666666666666667
9.101,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",43,3.8833333333333333
9.101,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",36,1.0666666666666667
9.101,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",37,1.0666666666666667
9.101,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",41,3.8833333333333333
9.101,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",40,3.15
9.101,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",38,2.3833333333333333
9.101,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",38,2.3833333333333333
9.101,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",41,2.3833333333333333
9.101,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.101&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",42,2.3833333333333333
9.1022,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",26,1.0333333333333334
9.1022,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",39,3.6333333333333333
9.1022,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",30,1.0333333333333334
9.1022,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",31,3.6333333333333333
9.1022,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",35,1.95
9.1022,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",36,1.95
9.1022,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",35,1.1833333333333333
9.1022,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",36,1.1833333333333333
9.1022,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",38,1.1833333333333333
9.1022,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1022&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",37,3.05
9.1034,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",30,1.1333333333333333
9.1034,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",43,3.95
9.1034,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",35,1.1333333333333333
9.1034,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",36,1.1333333333333333
9.1034,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",40,3.95
9.1034,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",39,3.216666666666667
9.1034,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",38,2.45
9.1034,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",38,2.45
9.1034,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",41,2.45
9.1034,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1034&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",41,2.45
9.104600000000001,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",22,1.05
9.104600000000001,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",19,1.05
9.104600000000001,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",16,1.05
9.104600000000001,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",16,1.05
9.104600000000001,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",22,1.05
9.104600000000001,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",20,1.05
9.104600000000001,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",20,1.05
9.104600000000001,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",21,1.05
9.104600000000001,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",24,1.05
9.104600000000001,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.104600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",26,1.05
9.1058,39.230000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",21,1.1333333333333333
9.1058,39.230000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",20,1.1333333333333333
9.1058,39.230000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",17,1.1333333333333333
9.1058,39.230000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",17,1.1333333333333333
9.1058,39.230000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",22,3.3666666666666667
9.1058,39.230000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",20,3.3666666666666667
9.1058,39.230000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",20,1.15
9.1058,39.230000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",21,1.15
9.1058,39.230000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",24,1.15
9.1058,39.230000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.230000000000004%2C9.1058&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",26,1.15
9.095,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",24,1.1
9.095,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",34,8.5
9.095,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",27,8.5
9.095,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",28,8.5
9.095,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",33,3.5
9.095,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",32,8.5
9.095,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",33,4.683333333333334
9.095,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",35,4.683333333333334
9.095,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",35,4.683333333333334
9.095,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.095&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",34,2.816666666666667
9.096200000000001,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",23,1.1
9.096200000000001,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",33,1.0833333333333333
9.096200000000001,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",27,1.0833333333333333
9.096200000000001,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",28,1.0833333333333333
9.096200000000001,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",32,3.6
9.096200000000001,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",31,3.3833333333333333
9.096200000000001,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",32,4.683333333333334
9.096200000000001,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",34,4.683333333333334
9.096200000000001,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",33,4.683333333333334
9.096200000000001,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.096200000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",33,4.483333333333333
9.0974,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",20,1.05
9.0974,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",31,1.0666666666666667
9.0974,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",24,1.0666666666666667
9.0974,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",25,1.0666666666666667
9.0974,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",30,3.6333333333333333
9.0974,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",29,3.3333333333333335
9.0974,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",28,4.633333333333334
9.0974,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",28,4.633333333333334
9.0974,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",31,4.633333333333334
9.0974,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0974&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",30,4.433333333333334
9.098600000000001,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",19,1.1166666666666667
9.098600000000001,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",31,1.1333333333333333
9.098600000000001,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",23,1.1333333333333333
9.098600000000001,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",24,1.1333333333333333
9.098600000000001,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",29,3.566666666666667
9.098600000000001,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",28,3.4
9.098600000000001,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",27,4.7
9.098600000000001,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",27,4.7
9.098600000000001,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",30,4.7
9.098600000000001,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.098600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",29,4.5
9.0998,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",19,1.1333333333333333
9.0998,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",31,1.1166666666666667
9.0998,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",24,1.1166666666666667
9.0998,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",25,1.1166666666666667
9.0998,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",29,3.7333333333333334
9.0998,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",29,3.4166666666666665
9.0998,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",28,4.716666666666667
9.0998,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",28,4.716666666666667
9.0998,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",30,4.716666666666667
9.0998,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.0998&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",29,4.516666666666667
9.101,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",28,1.0333333333333334
9.101,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",41,3.566666666666667
9.101,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",33,1.1166666666666667
9.101,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",34,3.566666666666667
9.101,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",39,3.566666666666667
9.101,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",38,3.566666666666667
9.101,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",37,2.85
9.101,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",38,2.85
9.101,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",40,2.85
9.101,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.101&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",40,2.85
9.1022,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",28,1.05
9.1022,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",41,3.5833333333333335
9.1022,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",33,1.1333333333333333
9.1022,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",34,3.5833333333333335
9.1022,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",39,3.5833333333333335
9.1022,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",38,3.5833333333333335
9.1022,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",37,3.066666666666667
9.1022,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",38,3.066666666666667
9.1022,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",40,3.066666666666667
9.1022,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1022&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",40,3.066666666666667
9.1034,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",23,1.1333333333333333
9.1034,39.231,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",19,1.1333333333333333
9.1034,39.231,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",16,1.1333333333333333
9.1034,39.231,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",16,1.1333333333333333
9.1034,39.231,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",22,1.1333333333333333
9.1034,39.231,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",20,1.1333333333333333
9.1034,39.231,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",20,1.1333333333333333
9.1034,39.231,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",21,1.1333333333333333
9.1034,39.231,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",24,1.1333333333333333
9.1034,39.231,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.1034&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",26,1.1333333333333333
9.104600000000001,39.231,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.231%2C9.104600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",23,1.0333333333333334
