node_id,lat,lon,capability_to_eat,dining_out_service,on_the_go_service
301802113,39.2136982,9.1155746,0.908878336962193,0.8862994237682637,0.942746706753087
301802114,39.2166629,9.1135004,0.9123284146012027,0.888515298953363,0.9480480880729623
301802150,39.2153943,9.1128347,0.9130615573408162,0.88969956551028,0.9481045450866206
301802151,39.2150973,9.1125663,0.9137354465236811,0.8905677314496601,0.9484870191347127
301802152,39.214832,9.1122924,0.9141386693393555,0.8915978899416892,0.9479498384358549
301802157,39.2151573,9.1132122,0.9118252976310868,0.8886920383472094,0.9465251865569028
301802160,39.2149535,9.113529,0.9107655563977701,0.8875837515767365,0.9455382636293205
301802161,39.2148143,9.113825,0.9105506542959991,0.8875337106282727,0.9450760697975888
301802211,39.2141095,9.1149165,0.9093404782627198,0.8868756343593471,0.9430377441177789
301802212,39.213921,9.1152289,0.9077794608961732,0.8849584658160672,0.9420109535163322
301802214,39.2145692,9.1127028,0.9125863169192594,0.889839922812637,0.9467059080791931
301802215,39.2144153,9.1129821,0.9110901957971181,0.8878337645684046,0.9459748426401884
301802216,39.2142489,9.1132815,0.9112106671937502,0.8882286203226122,0.9456837375004572
301802217,39.2140111,9.1136339,0.9098094058374487,0.8871202823274076,0.9438430911025104
301802218,39.2137715,9.1139942,0.9098797929819973,0.8874628923151513,0.9435051439822661
301802219,39.2135177,9.1143479,0.9104936058575537,0.8889105407273272,0.9428682035528932
301802220,39.2158634,9.1139037,0.9086524696352075,0.8835756385418723,0.9462677162752104
301802251,39.2148621,9.1129609,0.9124509908921398,0.8896712696705598,0.9466205727245098
301802255,39.2156302,9.1146345,0.9097130962787539,0.8845817617004047,0.9474100981462775
301802259,39.2152256,9.1153675,0.9124896877952555,0.8909928507522562,0.9447349433597545
301801900,39.2174836,9.1110898,0.915801674997893,0.8933797340989567,0.9494345863462975
301801901,39.219994,9.1044529,0.933054880983107,0.9143097725192109,0.9611725436789511
301801903,39.219928,9.1057913,0.9321327882454411,0.9131112254082128,0.9606651325012836
301801906,39.2211676,9.1098727,0.9304045891532361,0.9104228577620154,0.9603771862400672
301801908,39.2201765,9.1102232,0.9281507983554406,0.9079248113036734,0.9584897789330912
301801914,39.2184744,9.1114039,0.9175435361334594,0.8946750929562939,0.9518462008992077
301801951,39.2176772,9.1126238,0.9126125115977501,0.8886791981401172,0.9485124817841997
301801980,39.2211526,9.1075903,0.9380558438777954,0.9201822733346762,0.9648661996924743
301801981,39.2208269,9.1081855,0.9338435873516336,0.9147294318683938,0.9625148205764933
301801982,39.2210208,9.1091137,0.9326561552705838,0.9142445290626677,0.9602735945824579
301801983,39.2200173,9.1094989,0.9314066863217677,0.913159562030957,0.9587773727579836
301801984,39.2178829,9.1074137,0.9279160878654403,0.9094679811789832,0.9555882478951261
301801988,39.2157189,9.1103787,0.921403440934739,0.9009982841873116,0.95201117605588
301801992,39.2164366,9.1115267,0.9156042104888125,0.8933334987838208,0.9490102780462999
301801994,39.2169107,9.1120935,0.915378930469912,0.8942022556203811,0.9471439427442083
301801996,39.2167568,9.1139351,0.9121842969620046,0.8875432175436844,0.949145916089485
301802004,39.2158658,9.1155912,0.9070006596875048,0.8846665751542722,0.9405017864873537
301802006,39.215532,9.1162756,0.9039561151779474,0.8817982211928611,0.9371929561555767
301802082,39.2150588,9.1161974,0.9067064547050908,0.8848555789809979,0.9394827682912301
301802083,39.2149556,9.116128,0.9092384712522084,0.8872951492070524,0.9421534543199422
292347849,39.2131427,9.1207967,0.917437519006615,0.8994582578717272,0.9444064107089467
292347860,39.2134341,9.1195263,0.9087927956590973,0.8889241900165874,0.9385957041228621
